,Title,Datetime,Source,URL,Search
1822,"Coronavirus: New research underway to screen for stress, burnout in Nova Scotia health-care workers - Global News",2020-05-09T21:19:45Z,Global News,http://globalnews.ca/news/6925114/coronavirus-nova-scotia-health-care-workers-stress/,+care AND +coronavirus AND +new
1824,IIM Shillong New Hostel Building Converted Into Coronavirus Care Centre,2020-05-08T07:10:27Z,NDTV News,https://www.ndtv.com/india-news/coronavirus-iim-shillong-new-hostel-building-converted-into-covid-19-care-centre-2225363,+care AND +coronavirus AND +new
1825,Coronavirus in New Jersey: National Guard being called in to help long-term care facilities,2020-05-07T18:48:30Z,Fox News,https://www.foxnews.com/us/coronavirus-new-jersey-national-guard-long-term-care-facilities,+care AND +coronavirus AND +new
1826,"Health care workers who volunteered to help New York with coronavirus pandemic must pay state income taxes, Cuomo says",2020-05-07T17:35:44Z,Fox Business,https://www.foxbusiness.com/money/health-care-workers-new-york-state-income-tax-cuomo,+care AND +coronavirus AND +new
1827,New Banksy artwork is tribute to health care workers on coronavirus frontlines,2020-05-06T23:38:25Z,The Hill,https://thehill.com/blogs/in-the-know/in-the-know/496507-new-banksy-artwork-is-tribute-to-health-care-workers-on,+care AND +coronavirus AND +new
1828,Coronavirus deaths in New Jersey care homes disproportionately high,2020-05-06T22:04:30Z,Naturalnews.com,https://www.naturalnews.com/2020-05-06-coronavirus-deaths-in-new-jersey-care-homes.html,+care AND +coronavirus AND +new
1829,A new bill would forgive the student debt of health-care workers fighting coronavirus,2020-05-06T18:04:23Z,CNBC,https://www.cnbc.com/2020/05/06/bill-to-cancel-student-debt-of-health-care-workers-fighting-coronavirus-introduced-in-house.html,+care AND +coronavirus AND +new
1830,New initiative: Medal for health care workers fighting coronavirus,2020-05-06T09:08:13Z,Israelnationalnews.com,https://www.israelnationalnews.com/News/Flash.aspx/498787,+care AND +coronavirus AND +new
1831,"In New York, I caught coronavirus — and nobody seemed to care",2020-05-04T16:55:27Z,Independent,https://www.independent.co.uk/voices/new-york-coronavirus-antibody-testing-a9498566.html,+care AND +coronavirus AND +new
1832,Coronavirus: New telehealth technology opens up access to care,2020-05-03T17:00:00Z,Stuff.co.nz,https://www.stuff.co.nz/national/health/coronavirus/300003506/coronavirus-new-telehealth-technology-opens-up-access-to-care,+care AND +coronavirus AND +new
1833,Overnight Health Care: White House blocks Fauci from testifying before Congress | FDA to authorize emergency use of new coronavirus treatment | GOP divided over state aid during coronavirus pandemic,2020-05-01T22:50:17Z,The Hill,https://thehill.com/policy/healthcare/overnights/495755-overnight-health-care-white-house-blocks-fauci-from-testifying,+care AND +coronavirus AND +new
1834,14 Best New Beauty And Wellness Products For Self-Care During Coronavirus,2020-05-01T13:00:00Z,Forbes,https://www.forbes.com/sites/katiechang/2020/05/01/12-best-new-beauty-and-wellness-products-for-self-care-during-coronavirus/,+care AND +coronavirus AND +new
1835,Gilead's remdesivir will set new standard of care for coronavirus treatment: Dr. Fauci,2020-04-30T19:08:59Z,Yahoo Entertainment,https://finance.yahoo.com/video/gileads-remdesivir-set-standard-care-190859138.html,+care AND +coronavirus AND +new
1836,"With new coronavirus tracker, Apple and Google may finally get their big break in health care",2020-04-30T16:39:15Z,CNN,https://www.cnn.com/2020/04/30/tech/apple-google-contact-tracing/index.html,+care AND +coronavirus AND +new
1837,New York health officials allowed nurses with coronavirus to keep working at virus-stricken care home where 15 people have now died,2020-04-30T09:29:35Z,Yourdestinationnow.com,http://www.yourdestinationnow.com/2020/04/new-york-health-officials-allowed.html,+care AND +coronavirus AND +new
1838,New York health officials allowed nurses with coronavirus to keep working at care home,2020-04-30T05:59:41Z,Daily Mail,https://www.dailymail.co.uk/news/article-8272135/New-York-health-officials-allowed-nurses-coronavirus-working-care-home.html,+care AND +coronavirus AND +new
1839,New Jersey Governor Phil Murphy Thanks Ivanka Trump for Helping Feed Health Care Workers on Coronavirus Frontlines,2020-04-29T13:45:04Z,Newsweek,https://www.newsweek.com/new-jersey-governor-phil-murphy-thanks-ivanka-trump-helping-feed-health-care-workers-coronavirus-1500924,+care AND +coronavirus AND +new
1840,Walk-in coronavirus antibody testing is launched at urgent care clinics across New York,2020-04-28T23:08:08Z,Daily Mail,https://www.dailymail.co.uk/news/article-8266973/Walk-coronavirus-antibody-testing-launched-urgent-care-clinics-New-York.html,+care AND +coronavirus AND +new
1841,"More than 4,300 coronavirus deaths in English care homes within a fortnight, new figures suggest",2020-04-28T12:38:48Z,New Statesman,https://www.newstatesman.com/2020/04/more-4300-coronavirus-deaths-english-care-homes-within-fortnight-new-figures-suggest,+care AND +coronavirus AND +new
1845,NHS issues urgent alert amid spike in the number of children being admitted to intensive care with a new coronavirus-related 'inflammatory syndrome' (3 Pics),2020-04-27T09:10:43Z,Yourdestinationnow.com,http://www.yourdestinationnow.com/2020/04/nhs-issues-urgent-alert-amid-spike-in.html,+care AND +coronavirus AND +new
1846,NHS on alert over new coronavirus-related syndrome putting children in intensive care,2020-04-27T08:09:23Z,Yahoo Entertainment,https://news.yahoo.com/nhs-alert-over-coronavirus-related-080923803.html,+care AND +coronavirus AND +new
1847,How hotels will need to adapt Duty of Care policies for the coronavirus pandemic | By Nancy Huang,2020-04-22T09:09:49Z,Hospitality Net,https://www.hospitalitynet.org/opinion/4098240.html,+care AND +coronavirus AND +adapt
1848,McDonald's partnering with Mayo Clinic on COVID-19 'infection prevention best practices',2020-07-30T12:05:07Z,Yahoo Entertainment,https://finance.yahoo.com/news/mcdonalds-partnering-mayo-clinic-covid-120507958.html,+clinic AND +covid AND +practices
1850,"For hotels, Airbnb, cleanliness is next to essential: Hilton teams with Lysol maker, Mayo Clinic on COVID-19 cleaning procedures",2020-04-27T20:47:23Z,Chicago Tribune,https://www.chicagotribune.com/coronavirus/ct-nw-coronavirus-hotels-airbnb-cleaning-20200427-c2lkzfls4fcefel7ft6osob4oe-story.html,+clinic AND +covid AND +procedures
1851,St. Charles pediatric therapy clinic finds creative ways to interact with families during COVID-19 outbreak,2020-03-29T17:00:00Z,Kcchronicle.com,https://www.kcchronicle.com/2020/03/27/st-charles-pediatric-therapy-clinic-finds-creative-ways-to-interact-with-families-during-covid-19-outbreak/amzg3x/,+clinic AND +covid AND +creative
1852,Infectious Diseases A-Z: Novel coronavirus is named Covid-19 - Mayo Clinic,2020-02-13T11:37:05Z,YouTube,https://www.youtube.com/watch?v=wpDiZ3tbSu8,+clinic AND +covid AND +novel
1853,Covid-19 - New Clinic Needed for Mutasa Community As Exam Classes Reopen,2020-09-08T14:14:12Z,AllAfrica - Top Africa News,https://allafrica.com/stories/202009080898.html,+clinic AND +covid AND +new
1854,"Fatigue, breathlessness: New clinic to address issues after Covid recovery in Delhi",2020-08-22T19:45:57Z,The Indian Express,https://indianexpress.com/article/cities/delhi/fatigue-breathlessness-new-clinic-to-address-issues-after-covid-recovery-in-delhi-6566007/,+clinic AND +covid AND +new
1855,Delhi govt-run post-COVID clinic to help analyse patients reporting fresh symptoms - The New Indian Express,2020-08-17T10:39:00Z,The New Indian Express,https://www.newindianexpress.com/nation/2020/aug/17/delhi-govt-run-post-covid-clinic-to-help-analyse-patients-reporting-fresh-symptoms-2184527.html,+clinic AND +covid AND +new
1856,New Plymouth's Covid-19 pop up clinic kept busy,2020-08-07T03:17:39Z,Stuff.co.nz,https://www.stuff.co.nz/national/health/coronavirus/122380912/new-plymouths-covid19-pop-up-clinic-kept-busy,+clinic AND +covid AND +new
1857,One Community Health Opens New Clinic With Technology Designed to Limit Spread of COVID-19,2020-07-16T01:55:00Z,PRNewswire,https://prnmedia.prnewswire.com:443/news-releases/one-community-health-opens-new-clinic-with-technology-designed-to-limit-spread-of-covid-19-301094479.html,+clinic AND +covid AND +new
1860,Mayo Clinic unveils new antibody test for COVID-19,2020-06-11T22:03:06Z,KARE11.com,https://www.kare11.com/article/news/health/coronavirus/mayo-clinic-unveils-new-antibody-test-for-covid-19/89-31dc7912-e292-4898-806b-93e52bb9fb1f,+clinic AND +covid AND +new
1861,New COVID-19 testing clinic designed to 'alleviate' pressure on local hospital,2020-05-05T21:02:54Z,ABC News (AU),https://www.abc.net.au/news/2020-05-06/mount-isa-opens-respiratory-clinic-for-covid-19-testing/12214736,+clinic AND +covid AND +new
1862,"Minnesota, Mayo Clinic, U of M roll out new Covid-19 strategy: test everybody",2020-04-22T19:45:55Z,Triangle Business Journal,https://www.bizjournals.com/twincities/news/2020/04/22/minnesota-mayo-clinic-u-of-m-roll-out-new-covid-19.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_twincities+%28Minneapolis+%2F+St.+Paul+Business+Journal%29,+clinic AND +covid AND +new
1863,UAB opens new clinic focused on COVID-19,2020-04-21T18:57:03Z,Triangle Business Journal,https://www.bizjournals.com/birmingham/news/2020/04/21/uab-opens-new-clinic-focused-on-covid-19.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_birmingham+%28Birmingham+Business+Journal%29,+clinic AND +covid AND +new
1864,New startup with local ties testing compound with Mayo Clinic to ‘starve’ COVID-19,2020-04-17T17:27:59Z,Triangle Business Journal,https://www.bizjournals.com/philadelphia/news/2020/04/17/new-startup-with-local-ties-testing-compound-with.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_national+%28Bizjournals+National+Feed%29,+clinic AND +covid AND +new
1866,"Once COVID-19 crisis fades, Swedish lined up for new Broadway clinic",2020-04-08T14:03:08Z,CHS Capitol Hill Seattle News,https://www.capitolhillseattle.com/2020/04/once-covid-19-crisis-fades-swedish-lined-up-for-new-broadway-clinic/,+clinic AND +covid AND +new
1867,Bondi's new coronavirus testing clinic sees long queues after being declared a COVID-19 hotspot,2020-04-07T07:02:09Z,Daily Mail,https://www.dailymail.co.uk/news/article-8194755/Bondis-new-coronavirus-testing-clinic-sees-long-queues-declared-COVID-19-hotspot.html,+clinic AND +covid AND +new
1868,Tri City Health Partnership free clinic not accepting new patients because of COVID-19 outbreak,2020-03-24T10:44:00Z,Kcchronicle.com,https://www.kcchronicle.com/2020/03/23/tri-city-health-partnership-free-clinic-not-accepting-new-patients-because-of-covid-19-outbreak/abz79m4/,+clinic AND +covid AND +new
1869,National Jewish Health Launches COVID-19 Testing and New Acute Respiratory Care Clinic,2020-03-23T13:44:00Z,Yahoo Entertainment,https://news.yahoo.com/national-jewish-health-launches-covid-134400921.html,+clinic AND +covid AND +new
1870,New confirmed COVID-19 case in Wuhan from fever clinic,2020-03-20T01:18:35Z,Globalsecurity.org,https://www.globalsecurity.org/security/library/news/2020/03/sec-200319-pdo12.htm,+clinic AND +covid AND +new
1872,Mayo Clinic fast-tracks new test for virus that causes COVID-19,2020-03-13T02:04:28Z,Minneapolis Star Tribune,http://www.startribune.com/mayo-clinic-fast-tracks-covid-19-test-coronavirus-minnesota/568741482/,+clinic AND +covid AND +new
1873,MAYO CLINIC EXPECTS TO LOSE $900 MILLION IN REVENUE THIS YEAR: “With the novel coronavirus placing…,2020-05-16T18:45:07Z,PJ Media,https://pjmedia.com/instapundit/373593/,+clinic AND +coronavirus AND +novel
1874,An 'Extraordinary Time': Seattle Clinic Tackles Novel Coronavirus,2020-03-21T14:37:27Z,WebMD,https://www.webmd.com/lung/news/20200312/an-extraordinary-time-seattle-clinic-tackles-novel-coronavirus,+clinic AND +coronavirus AND +novel
1875,One-stop screening clinic introduced for swift novel coronavirus testing,2020-03-04T09:40:58Z,Hani.co.kr,http://english.hani.co.kr/arti/english_edition/e_national/931140.html,+clinic AND +coronavirus AND +novel
1877,"68% of people tested at a New York clinic had coronavirus antibodies, raising hopes that some communities will be able to resist a second wave",2020-07-10T13:26:21Z,Business Insider,https://www.businessinsider.com/68-people-tested-at-new-york-clinic-had-coronavirus-antibodies-2020-7,+clinic AND +coronavirus AND +new
1878,"New virtual clinic to support coronavirus patients in London, Ont. - Globalnews.ca",2020-07-07T15:45:15Z,Global News,http://globalnews.ca/news/7147482/coronavirus-london-clinic/,+clinic AND +coronavirus AND +new
1879,WATCH: Cleveland Clinic workers arrive in New York to help with coronavirus patients,2020-04-19T00:39:02Z,10TV,https://www.10tv.com/article/watch-cleveland-clinic-workers-arrive-new-york-help-coronavirus-patients-2020-apr,+clinic AND +coronavirus AND +new
1880,Inside Russia's £92 million new emergency coronavirus clinic,2020-04-08T10:53:02Z,Daily Mail,https://www.dailymail.co.uk/news/article-8199681/Inside-Russias-92-million-new-emergency-coronavirus-clinic.html,+clinic AND +coronavirus AND +new
1881,"Coronavirus: Hong Kong records 25 new cases, including two-month-old baby and clinic staff member; tally at 960",2020-04-08T09:05:11Z,Post Magazine,https://www.scmp.com/news/hong-kong/health-environment/article/3079010/coronavirus-hong-kong-records-25-new-cases,+clinic AND +coronavirus AND +new
1883,€100M for New Coronavirus Clinic & Free Rides for Medical Personnel,2020-03-26T09:50:00Z,Der Tagesspiegel,https://www.tagesspiegel.de/berlin/corona-numbers-still-rising-exponentially-100m-for-new-coronavirus-clinic-und-free-rides-for-medical-personnel/25684208.html,+clinic AND +coronavirus AND +new
1884,Coronavirus: New testing clinic opening in downtown Montreal - Global News,2020-03-22T18:09:44Z,Global News,http://globalnews.ca/news/6715000/coronavirus-testing-clinic-montreal/,+clinic AND +coronavirus AND +new
1885,Meet the New Drive-Through: A Coronavirus Clinic Serving Up Swabs,2020-03-13T17:11:31Z,New York Times,https://www.nytimes.com/2020/03/13/us/coronavirus-testing-drive-through-seattle.html,+clinic AND +coronavirus AND +new
1886,Cleveland Clinic develops faster testing capability for the new coronavirus,2020-03-13T16:21:07Z,Pittsburgh Post-Gazette,https://www.post-gazette.com/business/healthcare-business/2020/03/13/Cleveland-Clinic-develops-faster-testing-capability-for-new-coronavirus/stories/202003130122,+clinic AND +coronavirus AND +new
1887,Health worker at Hertfordshire cancer clinic is among 13 new coronavirus cases in UK,2020-03-02T07:34:19Z,Daily Mail,https://www.dailymail.co.uk/news/article-8064365/Health-worker-Hertfordshire-cancer-clinic-13-new-coronavirus-cases-UK.html,+clinic AND +coronavirus AND +new
1888,Coronavirus latest news: Four new cases confirmed in the UK as Brighton GP clinic closes,2020-02-10T18:54:35Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3815280/posts,+clinic AND +coronavirus AND +new
1889,Indiana governor calls on abortion clinics to cancel or postpone elective procedures in COVID-19 pandemic response,2020-04-04T04:54:10Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3831578/posts,+clinics AND +covid AND +procedures
1890,Ohio halts procedures at abortion clinics amid COVID-19 outbreak,2020-03-22T02:18:44Z,Freerepublic.com,https://www.freerepublic.com/focus/f-news/3826951/posts,+clinics AND +covid AND +procedures
1892,"Facing possible closure amid COVID-19, NC free and charitable clinics leap into telemedicine and other creative solutions to keep treating the uninsured",2020-04-14T14:02:00Z,Yahoo Entertainment,https://finance.yahoo.com/news/facing-possible-closure-amid-covid-140200192.html,+clinics AND +covid AND +solutions
1894,"5 new uses for empty malls decimated by the retail apocalypse and COVID-19, from health clinics to homeless shelters",2020-07-29T18:12:15Z,Business Insider,https://www.businessinsider.com/5-alternative-uses-for-vacant-mall-space-according-to-experts-2020-7,+clinics AND +covid AND +new
1895,Dentists in New Brunswick prepare to reopen clinics under new COVID protocols,2020-05-12T00:13:11Z,CBC News,https://www.cbc.ca/news/canada/new-brunswick/nb-dentists-open-clinics-1.5565257,+clinics AND +covid AND +new
1896,New procedures at animal clinics amid coronavirus pandemic,2020-03-27T03:32:00Z,CBS News 8,https://www.cbs8.com/article/life/pets/new-procedures-at-animal-clinics-amid-coronavirus-pandemic/509-2608bcd7-179c-4613-b907-eee22969b0cb,+clinics AND +coronavirus AND +procedures
1897,"Texas, Ohio order clinics to halt abortion procedures amid coronavirus",2020-03-23T23:11:00Z,NBC News,https://www.nbcnews.com/politics/politics-news/texas-ohio-order-clinics-halt-abortion-procedures-amid-coronavirus-n1167201,+clinics AND +coronavirus AND +procedures
1898,Ohio abortion clinics ordered to stop procedures due to coronavirus (Kate Smith/CBS News),2020-03-22T13:20:06Z,Memeorandum.com,https://www.memeorandum.com/200322/p8,+clinics AND +coronavirus AND +procedures
1899,Ohio abortion clinics ordered to stop procedures due to coronavirus,2020-03-21T18:18:57Z,CBS News,https://www.cbsnews.com/news/ohio-abortion-clinics-coronavirus-shut-down-not-essential/,+clinics AND +coronavirus AND +procedures
1900,[Correspondence] Therapeutic and triage strategies for 2019 novel coronavirus disease in fever clinics,2020-02-13T23:30:02Z,The Lancet,https://www.thelancet.com/journals/lanres/article/PIIS2213-2600(20)30071-0/fulltext?rss=yes,+clinics AND +coronavirus AND +novel
1901,Some Israeli clinics said to start using new ultrasound coronavirus test,2020-05-14T16:00:38Z,The Times of Israel,https://www.timesofisrael.com/some-israeli-clinics-said-to-start-using-new-ultrasound-coronavirus-test/,+clinics AND +coronavirus AND +new
1903,"Blaming Coronavirus, Planned Parenthood Of Greater New York Lays Off Employees, Closes A Dozen Clinics",2020-04-09T23:25:45Z,The Daily Caller,https://dailycaller.com/2020/04/09/blaming-coronavirus-planned-parenthood-of-greater-new-york-lays-off-employees-closes-a-dozen-clinics/,+clinics AND +coronavirus AND +new
1905,Coronavirus: New clinics to be opened by blood donation service,2020-03-26T01:44:00Z,The Irish Times,https://www.irishtimes.com/news/ireland/irish-news/coronavirus-new-clinics-to-be-opened-by-blood-donation-service-1.4212186,+clinics AND +coronavirus AND +new
1906,Coronavirus: Fever clinics set to open around New Zealand as testing ramps up,2020-03-16T23:04:39Z,Stuff.co.nz,https://www.stuff.co.nz/national/health/coronavirus/120328509/coronavirus-fever-clinics-set-to-open-around-new-zealand-as-testing-ramps-up,+clinics AND +coronavirus AND +new
33,Two new public health doctors appointed to help region with COVID-19 pandemic - CTV News,2020-04-01T22:21:00Z,Ctvnews.ca,https://kitchener.ctvnews.ca/two-new-public-health-doctors-appointed-to-help-region-with-covid-19-pandemic-1.4878266,+doctors AND +covid AND +new
39,5 young New Yorkers with mild COVID-19 were recently hospitalized with strokes. Doctors say the coronavirus can cause blood clots.,2020-04-24T13:33:00Z,Business Insider,https://www.businessinsider.com/coronavirus-blood-clots-strokes-young-patients-2020-4,+doctors AND +covid AND +new
40,What are 'COVID toes?' Doctors discover new symptom of coronavirus mostly seen in kids,2020-04-21T13:07:21Z,USA Today,https://www.usatoday.com/story/news/health/2020/04/21/coronavirus-covid-toes-may-symptom-covid-19-young-people/2994930001/,+doctors AND +covid AND +new
42,Five Doctors Who Attended A Medical Conference In New York Have Tested Positive For COVID-19,2020-03-17T23:09:14Z,BuzzFeed News,https://www.buzzfeednews.com/article/albertsamaha/newyork-er-conference-covid19,+doctors AND +covid AND +new
46,'COVID toes': Doctors discover possible new symptom of coronavirus - KUTV 2News,2020-04-23T13:39:00Z,KUTV 2News,http://kutv.com/news/coronavirus/covid-toes-doctors-discover-possible-new-symptom-of-coronavirus,+doctors AND +covid AND +new
47,"'COVID toes' may be new symptom of coronavirus, doctors say - WABC-TV",2020-04-25T13:59:05Z,WABC-TV,https://abc7ny.com/covid-toes-covid19-coronavirus-symptoms/6128998/,+doctors AND +covid AND +new
50, What are 'COVID toes?' Doctors discover new symptom of coronavirus mostly seen in kids via Hvper.com,2020-04-22T05:34:09Z,Hvper.com,http://www.hvper.com/?ref=feed_733b6115740e008eea38d6dbd9e089a7,+doctors AND +covid AND +new
52,"Doctors, nurses across US answer call for help in COVID-19 epicenter, New York | Nightline - ABC News",2020-04-09T09:05:08Z,YouTube,https://www.youtube.com/watch?v=_UZqPUrRTOs,+doctors AND +covid AND +new
53,"Alarmed as COVID patients' blood thickened, New York doctors try new treatments - Yahoo News",2020-04-22T13:40:00Z,Yahoo Entertainment,https://news.yahoo.com/alarmed-covid-patients-blood-thickened-134004418.html,+doctors AND +covid AND +new
57,"Alarmed as COVID patients' blood thickened, New York doctors try new treatments",2020-04-22T18:18:31Z,Yahoo Entertainment,https://news.yahoo.com/alarmed-covid-patients-blood-thickened-181831259.html,+doctors AND +covid AND +new
65,"A new symptom of COVID-19 is appearing, doctors say: Sudden loss of smell or taste",2020-03-24T12:22:43Z,Yahoo Entertainment,https://news.yahoo.com/symptom-covid-19-appearing-doctors-122243301.html,+doctors AND +covid AND +new
67,"Alarmed as COVID patients' blood thickened, New York doctors try new treatments - Times of India",2020-04-22T14:56:46Z,The Times of India,https://timesofindia.indiatimes.com/world/us/alarmed-as-covid-patients-blood-thickened-new-york-doctors-try-new-treatments/articleshow/75297167.cms,+doctors AND +covid AND +new
68,"Alarmed as COVID patients' blood thickened, New York doctors try new treatments - Reuters",2020-04-22T20:15:19Z,YouTube,https://www.youtube.com/watch?v=c2nwCmhScxk,+doctors AND +covid AND +new
70,"Alarmed as COVID patients’ blood thickened, New York doctors try new treatments",2020-04-22T21:40:50Z,Firstpost,https://www.firstpost.com/world/alarmed-as-covid-patients-blood-thickened-new-york-doctors-try-new-treatments-8289671.html,+doctors AND +covid AND +new
73,"Alarmed as COVID patients' blood thickened, New York doctors try new treatments - Gulf News",2020-04-22T16:00:05Z,Gulf News,https://gulfnews.com/world/americas/alarmed-as-covid-patients-blood-thickened-new-york-doctors-try-new-treatments-1.71120222,+doctors AND +covid AND +new
74,‘Catastrophically bad’: Doctors warn Trump’s new COVID-19 strategy will create ‘massive and uncontrolled’ devastation,2020-03-24T11:15:23Z,Raw Story,https://www.rawstory.com/2020/03/catastrophically-bad-doctors-warn-trumps-new-covid-19-strategy-will-create-massive-and-uncontrolled-devastation/,+doctors AND +covid AND +new
75,"Alarmed as COVID patients' blood thickened, doctors try new treatments - AOL",2020-04-24T09:43:21Z,AOL,https://www.aol.com/article/news/2020/04/24/alarmed-as-covid-patients-blood-thickened-new-york-doctors-try-new-treatments/24087351/,+doctors AND +covid AND +new
78,"'COVID toes' may be new symptom of coronavirus, doctors say - KABC-TV",2020-04-25T02:05:31Z,KABC-TV,https://abc7.com/covid-toes-covid19-coronavirus-symptoms/6128227/,+doctors AND +covid AND +new
81,Outside of New York City Hospital as Doctors Join Efforts Against COVID-19 Pandemic - Video,2020-04-06T14:04:02Z,Sputnik International,https://sputniknews.com/us/202004061078852592-outside-of-new-york-city-hospital-as-doctors-join-efforts-against-covid-19-pandemic---video/,+doctors AND +covid AND +new
85,"Foot sores may be a new symptom of COVID-19, Spanish doctors say",2020-04-16T06:35:44Z,Firstpost,https://www.firstpost.com/health/foot-sores-may-be-a-new-symptom-of-covid-19-spanish-doctors-say-8265251.html,+doctors AND +covid AND +new
86,"Alarmed as Covid patients' blood thickened, New York doctors try new treatments",2020-04-23T18:26:28Z,DAWN.com,https://www.dawn.com/news/1551674,+doctors AND +covid AND +new
87,"“COVID Toes” May Be a New, Rare Symptom of Coronavirus, According to Doctors - Prevention.com",2020-04-23T20:22:00Z,Prevention.com,https://www.prevention.com/health/a32237221/coronavirus-symptom-covid-toes/,+doctors AND +covid AND +new
90,Coronavirus: NYC doctors warn of crippling workload in the new Covid-19 epicentre,2020-03-25T19:01:36Z,Independent,https://www.independent.co.uk/news/world/americas/new-york-city-coronavirus-outbreak-cases-nyc-covid-19-a9426176.html,+doctors AND +covid AND +new
91,This new coronavirus COVID-19 symptom is confusing many doctors,2020-04-09T06:03:03Z,TweakTown,https://www.tweaktown.com/news/71717/this-new-coronavirus-covid-19-symptom-is-confusing-many-doctors/index.html,+doctors AND +covid AND +new
92,"Military Doctors, Nurse Discuss COVID-19 Crisis in New York",2020-04-14T20:47:00Z,Department of Defense,https://www.defense.gov/Explore/News/Article/Article/2149138/military-doctors-nurse-discuss-covid-19-crisis-in-new-york/,+doctors AND +covid AND +new
93,Covid-19 may inspire a new generation of doctors and scientists,2020-04-02T17:38:21Z,CNN,https://www.cnn.com/2020/04/02/opinions/covid-19-new-generation-health-care-workers-zelizer/index.html,+doctors AND +covid AND +new
94,AMA offers new tools to help doctors navigate COVID-19,2020-03-30T19:26:52Z,Healthcare IT News,https://www.healthcareitnews.com/news/ama-offers-new-tools-help-doctors-navigate-covid-19,+doctors AND +covid AND +new
95,"Fondazione Internazionale Menarini Creates a New Covid-19 ""Virtual"" Library for Doctors and Nurses: It Takes Only a Click to get the Studies Chosen by Nobel Ignarro",2020-04-16T18:45:00Z,Yahoo Entertainment,https://news.yahoo.com/fondazione-internazionale-menarini-creates-covid-184500778.html,+doctors AND +covid AND +new
101,Italy rushes to promote new doctors to relieve COVID-19 crisis,2020-03-17T13:20:17Z,CNA,https://www.channelnewsasia.com/news/world/italy-covid-19-doctors-promote-graduate-12548856,+doctors AND +covid AND +new
102,"In a first, Indian doctors perform plasma therapy on COVID-19 patient at New Delhi's Max Hospital - DNA India",2020-04-16T09:38:19Z,DNA India,https://www.dnaindia.com/india/report-in-a-first-indian-doctors-perform-plasma-therapy-on-covid-19-patient-at-new-delhi-s-max-hospital-2821194,+doctors AND +covid AND +new
104,Covid-19: doctors are given new guidelines on when to admit patients to critical care,2020-03-24T13:01:28Z,The BMJ,https://www.bmj.com/content/368/bmj.m1189,+doctors AND +covid AND +new
105,5 young New Yorkers with mild COVID-19 were recently hospitalized with strokes. Doctors say the coronavirus ca - Business Insider India,2020-04-24T13:32:00Z,Business Insider India,https://www.businessinsider.in/science/news/5-young-new-yorkers-with-mild-covid-19-were-recently-hospitalized-with-strokes-doctors-say-the-coronavirus-can-cause-blood-clots-/articleshow/75355741.cms,+doctors AND +covid AND +new
106,"Coronavirus Outbreak: New York City officials say metropolis may run out of COVID-19 test swabs, urge doctors to only test gravely ill patients",2020-04-13T14:32:49Z,Firstpost,https://www.firstpost.com/health/coronavirus-outbreak-new-york-city-officials-say-metropolis-may-run-out-of-covid-19-test-swabs-urge-doctors-to-only-test-gravely-ill-patients-8255981.html,+doctors AND +covid AND +new
116,"Alarmed As COVID-19 Patients' Blood Thickened, Doctors Try New Treatments",2020-04-23T07:32:49Z,NDTV News,https://www.ndtv.com/world-news/coronavirus-update-alarmed-as-covid-19-patients-blood-thickened-new-york-doctors-try-new-treatments-2216795,+doctors AND +covid AND +new
119,New app will help Horizon doctors combat COVID-19,2020-03-27T09:00:00Z,CBC News,https://www.cbc.ca/news/canada/new-brunswick/covid-19-new-brunswick-app-horizon-spectrum-1.5511313,+doctors AND +covid AND +new
160,Italy rushes to promote new doctors to relieve coronavirus crisis,2020-03-17T12:50:10Z,Reuters,https://www.reuters.com/article/us-health-coronavirus-italy-idUSKBN214245,+doctors AND +coronavirus AND +new
169,Some doctors treating coronavirus patients in New York are already reusing face masks because they're running out of supplies,2020-03-17T22:01:00Z,Business Insider,https://www.businessinsider.com/doctors-new-york-treating-coronavirus-patients-reuse-n95-masks-2020-3,+doctors AND +coronavirus AND +new
170,Medical schools in New York are turning students into doctors ahead of schedule to help fight the coronavirus pandemic,2020-03-27T13:20:00Z,Business Insider,https://www.businessinsider.com/medical-schools-graduate-students-early-coronavirus-covid-19-2020-3,+doctors AND +coronavirus AND +new
172,Doctors Say Mardi Gras Was a 'Perfect Incubator' for Coronavirus as New Orleans Sees Surge in Cases - Yahoo News Canada,2020-03-26T18:15:00Z,Yahoo Entertainment,https://ca.news.yahoo.com/doctors-mardi-gras-perfect-incubator-181525772.html,+doctors AND +coronavirus AND +new
173,"New Orleans is a center of coronavirus. Mardi Gras could be to blame, doctors say.",2020-03-24T21:11:00Z,Yahoo Entertainment,https://news.yahoo.com/orleans-epicenter-coronavirus-mardi-gras-211130669.html,+doctors AND +coronavirus AND +new
174,"New Orleans is an epicenter of coronavirus. Mardi Gras could be to blame, doctors say.",2020-03-24T21:11:30Z,Yahoo Entertainment,https://news.yahoo.com/orleans-epicenter-coronavirus-mardi-gras-211130247.html,+doctors AND +coronavirus AND +new
